 Time (days),soilR,soilR1,soilR2,CSR(1),CSR(2),CSR(3),CSR(4),CSR(5)
340.77,5867.1289062,Inf,Inf,29.2388992,29.2388992,29.2388992,29.2388992,29.2388992
340.78,5867.1289062,Inf,Inf,29.2388992,29.2388992,29.2388992,29.2388992,29.2388992
340.79,5867.1289062,Inf,Inf,29.2388992,29.2388992,29.2388992,29.2388992,29.2388992
340.80,5867.1289062,Inf,Inf,29.2389011,29.2389011,29.2389011,29.2389011,29.2389011
340.81,5867.1289062,Inf,Inf,29.2389011,29.2389011,29.2389011,29.2389011,29.2389011
340.82,5867.1289062,Inf,Inf,29.2389011,29.2389011,29.2389011,29.2389011,29.2389011
340.83,5867.1289062,Inf,Inf,29.2389011,29.2389011,29.2389011,29.2389011,29.2389011
340.84,5867.1289062,Inf,Inf,29.2389050,29.2389050,29.2389050,29.2389050,29.2389050
340.85,5867.1289062,Inf,Inf,29.2389050,29.2389050,29.2389050,29.2389050,29.2389050
340.86,5867.1289062,Inf,Inf,29.2389050,29.2389050,29.2389050,29.2389050,29.2389050
340.88,5867.1289062,Inf,Inf,29.2389050,29.2389050,29.2389050,29.2389050,29.2389050
340.89,5867.1289062,Inf,Inf,29.2389050,29.2389050,29.2389050,29.2389050,29.2389050
340.90,5867.1289062,Inf,Inf,29.2389050,29.2389050,29.2389050,29.2389050,29.2389050
340.91,5867.1289062,Inf,Inf,29.2389088,29.2389088,29.2389088,29.2389088,29.2389088
340.92,5867.1289062,Inf,Inf,29.2389088,29.2389088,29.2389088,29.2389088,29.2389088
340.93,5867.1289062,Inf,Inf,29.2389088,29.2389088,29.2389088,29.2389088,29.2389088
340.94,5867.1289062,Inf,Inf,29.2389088,29.2389088,29.2389088,29.2389088,29.2389088
340.95,5867.1289062,Inf,Inf,29.2389088,29.2389088,29.2389088,29.2389088,29.2389088
340.96,5867.1289062,Inf,Inf,29.2389088,29.2389088,29.2389088,29.2389088,29.2389088
340.97,5867.1289062,Inf,Inf,29.2389088,29.2389088,29.2389088,29.2389088,29.2389088
340.98,5867.1289062,Inf,Inf,29.2389107,29.2389107,29.2389107,29.2389107,29.2389107
340.99,5867.1289062,Inf,Inf,29.2389107,29.2389107,29.2389107,29.2389107,29.2389107
341.00,5867.1289062,Inf,Inf,29.2389107,29.2389107,29.2389107,29.2389107,29.2389107
341.01,5889.9111328,Inf,Inf,29.3524456,29.3524456,29.3524456,29.3524456,29.3524456
341.02,5889.9111328,Inf,Inf,29.3524456,29.3524456,29.3524456,29.3524456,29.3524456
341.03,5889.9111328,Inf,Inf,29.3524456,29.3524456,29.3524456,29.3524456,29.3524456
341.04,5889.9111328,Inf,Inf,29.3524456,29.3524456,29.3524456,29.3524456,29.3524456
341.05,5889.9111328,Inf,Inf,29.3524456,29.3524456,29.3524456,29.3524456,29.3524456
341.06,5889.9111328,Inf,Inf,29.3524456,29.3524456,29.3524456,29.3524456,29.3524456
341.07,5889.9111328,Inf,Inf,29.3524494,29.3524494,29.3524494,29.3524494,29.3524494
341.08,5889.9111328,Inf,Inf,29.3524494,29.3524494,29.3524494,29.3524494,29.3524494
341.09,5889.9111328,Inf,Inf,29.3524494,29.3524494,29.3524494,29.3524494,29.3524494
341.10,5889.9111328,Inf,Inf,29.3524494,29.3524494,29.3524494,29.3524494,29.3524494
341.11,5889.9111328,Inf,Inf,29.3524494,29.3524494,29.3524494,29.3524494,29.3524494
341.12,5889.9111328,Inf,Inf,29.3524532,29.3524532,29.3524532,29.3524532,29.3524532
341.14,5889.9111328,Inf,Inf,29.3524532,29.3524532,29.3524532,29.3524532,29.3524532
341.15,5889.9111328,Inf,Inf,29.3524532,29.3524532,29.3524532,29.3524532,29.3524532
341.16,5889.9111328,Inf,Inf,29.3524532,29.3524532,29.3524532,29.3524532,29.3524532
341.17,5889.9111328,Inf,Inf,29.3524532,29.3524532,29.3524532,29.3524532,29.3524532
341.18,5889.9111328,Inf,Inf,29.3524532,29.3524532,29.3524532,29.3524532,29.3524532
341.19,5889.9111328,Inf,Inf,29.3524532,29.3524532,29.3524532,29.3524532,29.3524532
341.20,5889.9111328,Inf,Inf,29.3524532,29.3524532,29.3524532,29.3524532,29.3524532
341.21,5889.9111328,Inf,Inf,29.3524532,29.3524532,29.3524532,29.3524532,29.3524532
341.22,5889.9111328,Inf,Inf,29.3524532,29.3524532,29.3524532,29.3524532,29.3524532
341.23,5889.9111328,Inf,Inf,29.3524532,29.3524532,29.3524532,29.3524532,29.3524532
341.24,5889.9111328,Inf,Inf,29.3524551,29.3524551,29.3524551,29.3524551,29.3524551
341.25,5889.9111328,Inf,Inf,29.3524551,29.3524551,29.3524551,29.3524551,29.3524551
341.26,5889.9111328,Inf,Inf,29.3524551,29.3524551,29.3524551,29.3524551,29.3524551
341.27,5889.9111328,Inf,Inf,29.3524551,29.3524551,29.3524551,29.3524551,29.3524551
341.28,5889.9111328,Inf,Inf,29.3524551,29.3524551,29.3524551,29.3524551,29.3524551
341.29,5889.9111328,Inf,Inf,29.3524590,29.3524590,29.3524590,29.3524590,29.3524590
341.30,5889.9111328,Inf,Inf,29.3524590,29.3524590,29.3524590,29.3524590,29.3524590
341.31,5889.9111328,Inf,Inf,29.3524590,29.3524590,29.3524590,29.3524590,29.3524590
341.32,5889.9111328,Inf,Inf,29.3524590,29.3524590,29.3524590,29.3524590,29.3524590
341.33,5889.9111328,Inf,Inf,29.3524628,29.3524628,29.3524628,29.3524628,29.3524628
341.34,5889.9111328,Inf,Inf,29.3524628,29.3524628,29.3524628,29.3524628,29.3524628
341.35,5889.9111328,Inf,Inf,29.3524628,29.3524628,29.3524628,29.3524628,29.3524628
341.36,5889.9111328,Inf,Inf,29.3524628,29.3524628,29.3524628,29.3524628,29.3524628
341.38,5889.9111328,Inf,Inf,29.3524628,29.3524628,29.3524628,29.3524628,29.3524628
341.39,5889.9111328,Inf,Inf,29.3524628,29.3524628,29.3524628,29.3524628,29.3524628
341.40,5889.9111328,Inf,Inf,29.3524628,29.3524628,29.3524628,29.3524628,29.3524628
341.41,5889.9111328,Inf,Inf,29.3524647,29.3524647,29.3524647,29.3524647,29.3524647
341.42,5889.9111328,Inf,Inf,29.3524647,29.3524647,29.3524647,29.3524647,29.3524647
341.43,5889.9111328,Inf,Inf,29.3524647,29.3524647,29.3524647,29.3524647,29.3524647
341.44,5889.9111328,Inf,Inf,29.3524647,29.3524647,29.3524647,29.3524647,29.3524647
341.45,5889.9111328,Inf,Inf,29.3524685,29.3524685,29.3524685,29.3524685,29.3524685
341.46,5889.9111328,Inf,Inf,29.3524685,29.3524685,29.3524685,29.3524685,29.3524685
341.47,5889.9111328,Inf,Inf,29.3524685,29.3524685,29.3524685,29.3524685,29.3524685
341.48,5889.9111328,Inf,Inf,29.3524685,29.3524685,29.3524685,29.3524685,29.3524685
341.49,5889.9111328,Inf,Inf,29.3524685,29.3524685,29.3524685,29.3524685,29.3524685
341.50,5889.9116211,Inf,Inf,29.3524685,29.3524685,29.3524685,29.3524685,29.3524685
341.51,5889.9116211,Inf,Inf,29.3524685,29.3524685,29.3524685,29.3524685,29.3524685
341.52,5889.9116211,Inf,Inf,29.3524723,29.3524723,29.3524723,29.3524723,29.3524723
341.53,5889.9116211,Inf,Inf,29.3524723,29.3524723,29.3524723,29.3524723,29.3524723
341.54,5889.9116211,Inf,Inf,29.3524742,29.3524742,29.3524742,29.3524742,29.3524742
341.55,5889.9116211,Inf,Inf,29.3524742,29.3524742,29.3524742,29.3524742,29.3524742
341.56,5889.9116211,Inf,Inf,29.3524742,29.3524742,29.3524742,29.3524742,29.3524742
341.57,5889.9116211,Inf,Inf,29.3524780,29.3524780,29.3524780,29.3524780,29.3524780
341.58,5889.9116211,Inf,Inf,29.3524780,29.3524780,29.3524780,29.3524780,29.3524780
341.59,5889.9116211,Inf,Inf,29.3524818,29.3524818,29.3524818,29.3524818,29.3524818
341.60,5889.9121094,Inf,Inf,29.3524818,29.3524818,29.3524818,29.3524818,29.3524818
341.61,5889.9121094,Inf,Inf,29.3524876,29.3524876,29.3524876,29.3524876,29.3524876
341.62,5889.9121094,Inf,Inf,29.3524876,29.3524876,29.3524876,29.3524876,29.3524876
341.64,5889.9121094,Inf,Inf,29.3524876,29.3524876,29.3524876,29.3524876,29.3524876
341.65,5889.9121094,Inf,Inf,29.3524876,29.3524876,29.3524876,29.3524876,29.3524876
341.66,5889.9121094,Inf,Inf,29.3524933,29.3524933,29.3524933,29.3524933,29.3524933
341.67,5889.9121094,Inf,Inf,29.3524933,29.3524933,29.3524933,29.3524933,29.3524933
341.68,5889.9121094,Inf,Inf,29.3524933,29.3524933,29.3524933,29.3524933,29.3524933
341.69,5889.9121094,Inf,Inf,29.3524933,29.3524933,29.3524933,29.3524933,29.3524933
341.70,5889.9121094,Inf,Inf,29.3525009,29.3525009,29.3525009,29.3525009,29.3525009
341.71,5889.9121094,Inf,Inf,29.3525009,29.3525009,29.3525009,29.3525009,29.3525009
341.72,5889.9121094,Inf,Inf,29.3525009,29.3525009,29.3525009,29.3525009,29.3525009
341.73,5889.9121094,Inf,Inf,29.3525066,29.3525066,29.3525066,29.3525066,29.3525066
341.74,5889.9121094,Inf,Inf,29.3525066,29.3525066,29.3525066,29.3525066,29.3525066
341.75,5889.9121094,Inf,Inf,29.3525066,29.3525066,29.3525066,29.3525066,29.3525066
341.76,5889.9121094,Inf,Inf,29.3525143,29.3525143,29.3525143,29.3525143,29.3525143
341.77,5889.9121094,Inf,Inf,29.3525143,29.3525143,29.3525143,29.3525143,29.3525143
341.78,5889.9121094,Inf,Inf,29.3525143,29.3525143,29.3525143,29.3525143,29.3525143
341.79,5889.9121094,Inf,Inf,29.3525200,29.3525200,29.3525200,29.3525200,29.3525200
341.80,5889.9121094,Inf,Inf,29.3525200,29.3525200,29.3525200,29.3525200,29.3525200
341.81,5889.9121094,Inf,Inf,29.3525200,29.3525200,29.3525200,29.3525200,29.3525200
341.82,5889.9121094,Inf,Inf,29.3525200,29.3525200,29.3525200,29.3525200,29.3525200
341.83,5889.9121094,Inf,Inf,29.3525200,29.3525200,29.3525200,29.3525200,29.3525200
341.84,5889.9121094,Inf,Inf,29.3525257,29.3525257,29.3525257,29.3525257,29.3525257
341.85,5889.9121094,Inf,Inf,29.3525257,29.3525257,29.3525257,29.3525257,29.3525257
341.86,5889.9121094,Inf,Inf,29.3525333,29.3525333,29.3525333,29.3525333,29.3525333
341.88,5889.9121094,Inf,Inf,29.3525333,29.3525333,29.3525333,29.3525333,29.3525333
341.89,5889.9121094,Inf,Inf,29.3525333,29.3525333,29.3525333,29.3525333,29.3525333
341.90,5889.9121094,Inf,Inf,29.3525333,29.3525333,29.3525333,29.3525333,29.3525333
341.91,5889.9121094,Inf,Inf,29.3525391,29.3525391,29.3525391,29.3525391,29.3525391
341.92,5889.9121094,Inf,Inf,29.3525391,29.3525391,29.3525391,29.3525391,29.3525391
341.93,5889.9121094,Inf,Inf,29.3525391,29.3525391,29.3525391,29.3525391,29.3525391
341.94,5889.9121094,Inf,Inf,29.3525391,29.3525391,29.3525391,29.3525391,29.3525391
341.95,5889.9121094,Inf,Inf,29.3525391,29.3525391,29.3525391,29.3525391,29.3525391
341.96,5889.9121094,Inf,Inf,29.3525391,29.3525391,29.3525391,29.3525391,29.3525391
341.97,5889.9121094,Inf,Inf,29.3525448,29.3525448,29.3525448,29.3525448,29.3525448
341.98,5889.9121094,Inf,Inf,29.3525448,29.3525448,29.3525448,29.3525448,29.3525448
341.99,5889.9121094,Inf,Inf,29.3525448,29.3525448,29.3525448,29.3525448,29.3525448
342.00,5889.9121094,Inf,Inf,29.3525448,29.3525448,29.3525448,29.3525448,29.3525448
342.01,5914.6445312,Inf,Inf,29.4757996,29.4757996,29.4757996,29.4757996,29.4757996
342.02,5914.6445312,Inf,Inf,29.4758034,29.4758034,29.4758034,29.4758034,29.4758034
342.03,5914.6445312,Inf,Inf,29.4758034,29.4758034,29.4758034,29.4758034,29.4758034
342.04,5914.6450195,Inf,Inf,29.4758034,29.4758034,29.4758034,29.4758034,29.4758034
342.05,5914.6450195,Inf,Inf,29.4758034,29.4758034,29.4758034,29.4758034,29.4758034
342.06,5914.6450195,Inf,Inf,29.4758034,29.4758034,29.4758034,29.4758034,29.4758034
342.07,5914.6450195,Inf,Inf,29.4758053,29.4758053,29.4758053,29.4758053,29.4758053
342.08,5914.6450195,Inf,Inf,29.4758053,29.4758053,29.4758053,29.4758053,29.4758053
342.09,5914.6450195,Inf,Inf,29.4758053,29.4758053,29.4758053,29.4758053,29.4758053
342.10,5914.6450195,Inf,Inf,29.4758053,29.4758053,29.4758053,29.4758053,29.4758053
342.11,5914.6450195,Inf,Inf,29.4758053,29.4758053,29.4758053,29.4758053,29.4758053
342.12,5914.6455078,Inf,Inf,29.4758091,29.4758091,29.4758091,29.4758091,29.4758091
342.14,5914.6455078,Inf,Inf,29.4758091,29.4758091,29.4758091,29.4758091,29.4758091
342.15,5914.6455078,Inf,Inf,29.4758091,29.4758091,29.4758091,29.4758091,29.4758091
342.16,5914.6455078,Inf,Inf,29.4758091,29.4758091,29.4758091,29.4758091,29.4758091
342.17,5914.6455078,Inf,Inf,29.4758129,29.4758129,29.4758129,29.4758129,29.4758129
342.18,5914.6455078,Inf,Inf,29.4758129,29.4758129,29.4758129,29.4758129,29.4758129
342.19,5914.6455078,Inf,Inf,29.4758129,29.4758129,29.4758129,29.4758129,29.4758129
342.20,5914.6455078,Inf,Inf,29.4758129,29.4758129,29.4758129,29.4758129,29.4758129
342.21,5914.6455078,Inf,Inf,29.4758129,29.4758129,29.4758129,29.4758129,29.4758129
342.22,5914.6455078,Inf,Inf,29.4758129,29.4758129,29.4758129,29.4758129,29.4758129
342.23,5914.6455078,Inf,Inf,29.4758129,29.4758129,29.4758129,29.4758129,29.4758129
342.24,5914.6455078,Inf,Inf,29.4758129,29.4758129,29.4758129,29.4758129,29.4758129
342.25,5914.6455078,Inf,Inf,29.4758129,29.4758129,29.4758129,29.4758129,29.4758129
342.26,5914.6455078,Inf,Inf,29.4758129,29.4758129,29.4758129,29.4758129,29.4758129
342.27,5914.6455078,Inf,Inf,29.4758129,29.4758129,29.4758129,29.4758129,29.4758129
342.28,5914.6455078,Inf,Inf,29.4758129,29.4758129,29.4758129,29.4758129,29.4758129
342.29,5914.6455078,Inf,Inf,29.4758148,29.4758148,29.4758148,29.4758148,29.4758148
342.30,5914.6455078,Inf,Inf,29.4758148,29.4758148,29.4758148,29.4758148,29.4758148
342.31,5914.6455078,Inf,Inf,29.4758148,29.4758148,29.4758148,29.4758148,29.4758148
342.32,5914.6455078,Inf,Inf,29.4758148,29.4758148,29.4758148,29.4758148,29.4758148
342.33,5914.6455078,Inf,Inf,29.4758148,29.4758148,29.4758148,29.4758148,29.4758148
342.34,5914.6455078,Inf,Inf,29.4758148,29.4758148,29.4758148,29.4758148,29.4758148
342.35,5914.6455078,Inf,Inf,29.4758186,29.4758186,29.4758186,29.4758186,29.4758186
342.36,5914.6455078,Inf,Inf,29.4758186,29.4758186,29.4758186,29.4758186,29.4758186
342.38,5914.6455078,Inf,Inf,29.4758186,29.4758186,29.4758186,29.4758186,29.4758186
342.39,5914.6455078,Inf,Inf,29.4758186,29.4758186,29.4758186,29.4758186,29.4758186
342.40,5914.6455078,Inf,Inf,29.4758224,29.4758224,29.4758224,29.4758224,29.4758224
342.41,5914.6455078,Inf,Inf,29.4758224,29.4758224,29.4758224,29.4758224,29.4758224
342.42,5914.6455078,Inf,Inf,29.4758244,29.4758244,29.4758244,29.4758244,29.4758244
342.43,5914.6455078,Inf,Inf,29.4758244,29.4758244,29.4758244,29.4758244,29.4758244
342.44,5914.6455078,Inf,Inf,29.4758244,29.4758244,29.4758244,29.4758244,29.4758244
342.45,5914.6455078,Inf,Inf,29.4758244,29.4758244,29.4758244,29.4758244,29.4758244
342.46,5914.6455078,Inf,Inf,29.4758244,29.4758244,29.4758244,29.4758244,29.4758244
342.47,5914.6455078,Inf,Inf,29.4758244,29.4758244,29.4758244,29.4758244,29.4758244
342.48,5914.6455078,Inf,Inf,29.4758282,29.4758282,29.4758282,29.4758282,29.4758282
342.49,5914.6455078,Inf,Inf,29.4758320,29.4758320,29.4758320,29.4758320,29.4758320
342.50,5914.6455078,Inf,Inf,29.4758320,29.4758320,29.4758320,29.4758320,29.4758320
342.51,5914.6455078,Inf,Inf,29.4758320,29.4758320,29.4758320,29.4758320,29.4758320
342.52,5914.6455078,Inf,Inf,29.4758320,29.4758320,29.4758320,29.4758320,29.4758320
342.53,5914.6455078,Inf,Inf,29.4758377,29.4758377,29.4758377,29.4758377,29.4758377
342.54,5914.6455078,Inf,Inf,29.4758377,29.4758377,29.4758377,29.4758377,29.4758377
342.55,5914.6455078,Inf,Inf,29.4758377,29.4758377,29.4758377,29.4758377,29.4758377
342.56,5914.6455078,Inf,Inf,29.4758377,29.4758377,29.4758377,29.4758377,29.4758377
342.57,5914.6455078,Inf,Inf,29.4758453,29.4758453,29.4758453,29.4758453,29.4758453
342.58,5914.6455078,Inf,Inf,29.4758453,29.4758453,29.4758453,29.4758453,29.4758453
342.59,5914.6455078,Inf,Inf,29.4758472,29.4758472,29.4758472,29.4758472,29.4758472
342.60,5914.6455078,Inf,Inf,29.4758511,29.4758511,29.4758511,29.4758511,29.4758511
342.61,5914.6455078,Inf,Inf,29.4758511,29.4758511,29.4758511,29.4758511,29.4758511
342.62,5914.6455078,Inf,Inf,29.4758549,29.4758549,29.4758549,29.4758549,29.4758549
342.64,5914.6455078,Inf,Inf,29.4758568,29.4758568,29.4758568,29.4758568,29.4758568
342.65,5914.6455078,Inf,Inf,29.4758568,29.4758568,29.4758568,29.4758568,29.4758568
342.66,5914.6455078,Inf,Inf,29.4758606,29.4758606,29.4758606,29.4758606,29.4758606
342.67,5914.6455078,Inf,Inf,29.4758644,29.4758644,29.4758644,29.4758644,29.4758644
342.68,5914.6455078,Inf,Inf,29.4758644,29.4758644,29.4758644,29.4758644,29.4758644
342.69,5914.6455078,Inf,Inf,29.4758682,29.4758682,29.4758682,29.4758682,29.4758682
342.70,5914.6455078,Inf,Inf,29.4758701,29.4758701,29.4758701,29.4758701,29.4758701
342.71,5914.6455078,Inf,Inf,29.4758701,29.4758701,29.4758701,29.4758701,29.4758701
342.72,5914.6459961,Inf,Inf,29.4758739,29.4758739,29.4758739,29.4758739,29.4758739
342.73,5914.6459961,Inf,Inf,29.4758778,29.4758778,29.4758778,29.4758778,29.4758778
342.74,5914.6459961,Inf,Inf,29.4758797,29.4758797,29.4758797,29.4758797,29.4758797
342.75,5914.6459961,Inf,Inf,29.4758835,29.4758835,29.4758835,29.4758835,29.4758835
342.76,5914.6464844,Inf,Inf,29.4758873,29.4758873,29.4758873,29.4758873,29.4758873
342.77,5914.6464844,Inf,Inf,29.4758930,29.4758930,29.4758930,29.4758930,29.4758930
342.78,5914.6464844,Inf,Inf,29.4758968,29.4758968,29.4758968,29.4758968,29.4758968
342.79,5914.6464844,Inf,Inf,29.4758968,29.4758968,29.4758968,29.4758968,29.4758968
342.80,5914.6464844,Inf,Inf,29.4758987,29.4758987,29.4758987,29.4758987,29.4758987
342.81,5914.6464844,Inf,Inf,29.4759026,29.4759026,29.4759026,29.4759026,29.4759026
342.82,5914.6464844,Inf,Inf,29.4759026,29.4759026,29.4759026,29.4759026,29.4759026
342.83,5914.6464844,Inf,Inf,29.4759064,29.4759064,29.4759064,29.4759064,29.4759064
342.84,5914.6464844,Inf,Inf,29.4759064,29.4759064,29.4759064,29.4759064,29.4759064
342.85,5914.6464844,Inf,Inf,29.4759102,29.4759102,29.4759102,29.4759102,29.4759102
342.86,5914.6464844,Inf,Inf,29.4759121,29.4759121,29.4759121,29.4759121,29.4759121
342.88,5914.6464844,Inf,Inf,29.4759197,29.4759197,29.4759197,29.4759197,29.4759197
342.89,5914.6464844,Inf,Inf,29.4759216,29.4759216,29.4759216,29.4759216,29.4759216
342.90,5914.6464844,Inf,Inf,29.4759254,29.4759254,29.4759254,29.4759254,29.4759254
342.91,5914.6464844,Inf,Inf,29.4759312,29.4759312,29.4759312,29.4759312,29.4759312
342.92,5914.6464844,Inf,Inf,29.4759350,29.4759350,29.4759350,29.4759350,29.4759350
342.93,5914.6464844,Inf,Inf,29.4759388,29.4759388,29.4759388,29.4759388,29.4759388
342.94,5914.6464844,Inf,Inf,29.4759426,29.4759426,29.4759426,29.4759426,29.4759426
342.95,5914.6464844,Inf,Inf,29.4759445,29.4759445,29.4759445,29.4759445,29.4759445
342.96,5914.6464844,Inf,Inf,29.4759483,29.4759483,29.4759483,29.4759483,29.4759483
342.97,5914.6464844,Inf,Inf,29.4759521,29.4759521,29.4759521,29.4759521,29.4759521
342.98,5914.6464844,Inf,Inf,29.4759579,29.4759579,29.4759579,29.4759579,29.4759579
342.99,5914.6464844,Inf,Inf,29.4759617,29.4759617,29.4759617,29.4759617,29.4759617
343.00,5914.6464844,Inf,Inf,29.4759617,29.4759617,29.4759617,29.4759617,29.4759617
343.01,5941.3774414,Inf,Inf,29.6091862,29.6091862,29.6091862,29.6091862,29.6091862
343.02,5941.3774414,Inf,Inf,29.6091862,29.6091862,29.6091862,29.6091862,29.6091862
343.03,5941.3774414,Inf,Inf,29.6091919,29.6091919,29.6091919,29.6091919,29.6091919
343.04,5941.3774414,Inf,Inf,29.6091919,29.6091919,29.6091919,29.6091919,29.6091919
343.05,5941.3774414,Inf,Inf,29.6091995,29.6091995,29.6091995,29.6091995,29.6091995
343.06,5941.3774414,Inf,Inf,29.6091995,29.6091995,29.6091995,29.6091995,29.6091995
343.07,5941.3774414,Inf,Inf,29.6091995,29.6091995,29.6091995,29.6091995,29.6091995
343.08,5941.3774414,Inf,Inf,29.6092052,29.6092052,29.6092052,29.6092052,29.6092052
343.09,5941.3774414,Inf,Inf,29.6092052,29.6092052,29.6092052,29.6092052,29.6092052
343.10,5941.3774414,Inf,Inf,29.6092110,29.6092110,29.6092110,29.6092110,29.6092110
343.11,5941.3774414,Inf,Inf,29.6092148,29.6092148,29.6092148,29.6092148,29.6092148
343.12,5941.3774414,Inf,Inf,29.6092148,29.6092148,29.6092148,29.6092148,29.6092148
343.14,5941.3774414,Inf,Inf,29.6092186,29.6092186,29.6092186,29.6092186,29.6092186
343.15,5941.3774414,Inf,Inf,29.6092224,29.6092224,29.6092224,29.6092224,29.6092224
343.16,5941.3774414,Inf,Inf,29.6092224,29.6092224,29.6092224,29.6092224,29.6092224
343.17,5941.3774414,Inf,Inf,29.6092243,29.6092243,29.6092243,29.6092243,29.6092243
343.18,5941.3774414,Inf,Inf,29.6092243,29.6092243,29.6092243,29.6092243,29.6092243
343.19,5941.3774414,Inf,Inf,29.6092319,29.6092319,29.6092319,29.6092319,29.6092319
343.20,5941.3774414,Inf,Inf,29.6092319,29.6092319,29.6092319,29.6092319,29.6092319
343.21,5941.3774414,Inf,Inf,29.6092339,29.6092339,29.6092339,29.6092339,29.6092339
343.22,5941.3774414,Inf,Inf,29.6092377,29.6092377,29.6092377,29.6092377,29.6092377
343.23,5941.3779297,Inf,Inf,29.6092415,29.6092415,29.6092415,29.6092415,29.6092415
343.24,5941.3779297,Inf,Inf,29.6092415,29.6092415,29.6092415,29.6092415,29.6092415
343.25,5941.3779297,Inf,Inf,29.6092472,29.6092472,29.6092472,29.6092472,29.6092472
343.26,5941.3779297,Inf,Inf,29.6092472,29.6092472,29.6092472,29.6092472,29.6092472
343.27,5941.3779297,Inf,Inf,29.6092472,29.6092472,29.6092472,29.6092472,29.6092472
343.28,5941.3779297,Inf,Inf,29.6092548,29.6092548,29.6092548,29.6092548,29.6092548
343.29,5941.3779297,Inf,Inf,29.6092548,29.6092548,29.6092548,29.6092548,29.6092548
343.30,5941.3779297,Inf,Inf,29.6092567,29.6092567,29.6092567,29.6092567,29.6092567
343.31,5941.3779297,Inf,Inf,29.6092606,29.6092606,29.6092606,29.6092606,29.6092606
343.32,5941.3779297,Inf,Inf,29.6092644,29.6092644,29.6092644,29.6092644,29.6092644
343.33,5941.3779297,Inf,Inf,29.6092644,29.6092644,29.6092644,29.6092644,29.6092644
343.34,5941.3779297,Inf,Inf,29.6092701,29.6092701,29.6092701,29.6092701,29.6092701
343.35,5941.3779297,Inf,Inf,29.6092701,29.6092701,29.6092701,29.6092701,29.6092701
343.36,5941.3779297,Inf,Inf,29.6092701,29.6092701,29.6092701,29.6092701,29.6092701
343.38,5941.3779297,Inf,Inf,29.6092739,29.6092739,29.6092739,29.6092739,29.6092739
343.39,5941.3779297,Inf,Inf,29.6092777,29.6092777,29.6092777,29.6092777,29.6092777
343.40,5941.3779297,Inf,Inf,29.6092796,29.6092796,29.6092796,29.6092796,29.6092796
343.41,5941.3779297,Inf,Inf,29.6092796,29.6092796,29.6092796,29.6092796,29.6092796
343.42,5941.3779297,Inf,Inf,29.6092873,29.6092873,29.6092873,29.6092873,29.6092873
343.43,5941.3779297,Inf,Inf,29.6092873,29.6092873,29.6092873,29.6092873,29.6092873
343.44,5941.3779297,Inf,Inf,29.6092911,29.6092911,29.6092911,29.6092911,29.6092911
343.45,5941.3779297,Inf,Inf,29.6092930,29.6092930,29.6092930,29.6092930,29.6092930
343.46,5941.3779297,Inf,Inf,29.6092968,29.6092968,29.6092968,29.6092968,29.6092968
