time,T.air,CO2.ppm,wspd,RAD,VPD,PAR,rain,year,sort
168.84,20.41,380,2.38,0,1.32,0,0,2011,1
168.85,20.59,380,2.96,0,1.3,0,0,2011,1
168.86,20.86,380,2.64,0,1.32,0,0,2011,1
168.88,21.03,380,3.15,0,1.33,0,0,2011,1
168.89,20.69,380,3.57,0,1.15,0,0,2011,1
168.9,20.29,380,4.25,0,0.84,0,0,2011,1
168.91,19.94,380,5.14,0,0.63,0,0,2011,1
168.92,19.67,380,5.14,0,0.51,0,0,2011,1
168.93,19.86,380,4.75,0,0.5,0,0,2011,1
168.94,20.26,380,4.26,0,0.65,0,0,2011,1
168.95,21.27,380,3.26,0,0.97,0,0,2011,1
168.96,21.62,380,3.05,0,1.07,0,0,2011,1
168.97,21.87,380,3.23,0,1.16,0,0,2011,1
168.98,21.88,380,3.52,0,1.09,0,0,2011,1
168.99,21.57,380,3.59,0,0.96,0,0,2011,1
169,21.75,380,3.67,0,0.96,0,0,2011,1
169.01,22.07,380,3.98,0,0.97,0,0,2011,1
169.02,22.19,380,2.91,0,1,0,0,2011,1
169.03,21.97,380,3.12,0,0.95,0,0,2011,1
169.04,22.15,380,3.66,0,1.02,0,0,2011,1
169.05,22.22,380,3.55,0,1.05,0,0,2011,1
169.06,22.09,380,2.23,0,1.02,0,0,2011,1
169.07,21.85,380,1.28,0,0.98,0,0,2011,1
169.08,21.92,380,2.1,0,0.99,0,0,2011,1
169.09,21.29,380,2.27,0,0.86,0,0,2011,1
169.1,20.23,380,2.82,0,0.65,0,0,2011,1
169.11,20.02,380,2.91,0,0.66,0,0,2011,1
169.12,19.67,380,2.67,0,0.71,0,0,2011,1
169.14,19.3,380,1.94,0,0.66,0,0,2011,1
169.15,18.33,380,1.28,0,0.44,0,0,2011,1
169.16,17.12,380,0.82,0,0.23,0,0,2011,1
169.17,16.37,380,0.92,0,0.15,0,0,2011,1
169.18,15.97,380,1.56,0.28,0.12,0.64,0,2011,1
169.19,15.59,380,2.27,1.93,0.1,4.45,0,2011,1
169.2,16.62,380,3.61,8.68,0.18,19.96,0,2011,1
169.21,16.39,380,2.85,19.25,0.16,44.27,0,2011,1
169.22,15.86,380,1.25,44.02,0.1,101.25,0,2011,1
169.23,16.06,380,1.27,74.11,0.11,170.45,0,2011,1
169.24,15.91,380,1.9,46.03,0.18,105.87,0,2011,1
169.25,16.12,380,2.37,43.65,0.33,100.39,0,2011,1
169.26,16.65,380,2.08,171.1,0.49,393.53,0,2011,1
169.27,17.08,380,2.45,217.8,0.6,500.94,0,2011,1
169.28,17.38,380,1.61,260.3,0.65,598.69,0,2011,1
169.29,16.85,380,2.19,310.2,0.57,713.46,0,2011,1
169.3,16.63,380,2.67,357.5,0.6,822.25,0,2011,1
169.31,16.71,380,1.8,401.7,0.61,923.91,0,2011,1
169.32,16.99,380,2.06,457.6,0.65,1052.48,0,2011,1
169.33,17.14,380,2.13,487.8,0.68,1121.94,0,2011,1
169.34,17.54,380,2.5,551.4,0.78,1268.22,0,2011,1
169.35,17.82,380,2.99,580,0.87,1334,0,2011,1
169.36,17.83,380,2.15,641.1,0.91,1474.53,0,2011,1
169.38,17.91,380,2.67,665.7,0.91,1531.11,0,2011,1
169.39,17.95,380,2.57,709.3,0.87,1631.39,0,2011,1
169.4,17.68,380,2.85,746.9,0.87,1717.87,0,2011,1
169.41,17.97,380,2.64,785.3,0.9,1806.19,0,2011,1
169.42,17.7,380,3.3,827,0.86,1902.1,0,2011,1
169.43,17.95,380,3.15,879,0.89,2021.7,0,2011,1
169.44,18.23,380,3.37,857,0.88,1971.1,0,2011,1
169.45,18.18,380,3.17,725.6,0.93,1668.88,0,2011,1
169.46,18.06,380,2.74,485.6,0.95,1116.88,0,2011,1
169.47,18.06,380,2.4,569.4,0.98,1309.62,0,2011,1
169.48,18.52,380,2.42,809,1.07,1860.7,0,2011,1
169.49,18.88,380,1.99,775.7,1.13,1784.11,0,2011,1
169.5,19.42,380,1.88,896,1.22,2060.8,0,2011,1
169.51,19.08,380,2.83,921,1.15,2118.3,0,2011,1
169.52,19.01,380,2.56,1030,1.11,2369,0,2011,1
169.53,19.21,380,2.87,989,1.08,2274.7,0,2011,1
169.54,19.05,380,3.06,871,1.06,2003.3,0,2011,1
169.55,19.41,380,3.26,937,1.1,2155.1,0,2011,1
169.56,19.56,380,2.79,733.7,1.12,1687.51,0,2011,1
169.57,19.17,380,3.01,646.8,1.08,1487.64,0,2011,1
169.58,19.33,380,2.69,877,1.13,2017.1,0,2011,1
169.59,19.84,380,3.33,913,1.37,2099.9,0,2011,1
169.6,19.87,380,3.44,888,1.49,2042.4,0,2011,1
169.61,19.96,380,2.91,819,1.5,1883.7,0,2011,1
169.62,19.74,380,3.08,726,1.46,1669.8,0,2011,1
169.64,19.88,380,2.69,793.4,1.47,1824.82,0,2011,1
169.65,19.88,380,3.03,771.2,1.43,1773.76,0,2011,1
169.66,20.21,380,2.68,716.4,1.45,1647.72,0,2011,1
169.67,19.7,380,3.52,686.4,1.39,1578.72,0,2011,1
169.68,19.56,380,3.52,622.7,1.35,1432.21,0,2011,1
169.69,19.92,380,3.1,594.8,1.43,1368.04,0,2011,1
169.7,19.7,380,2.72,530.6,1.39,1220.38,0,2011,1
169.71,19.72,380,2.75,494.1,1.39,1136.43,0,2011,1
169.72,19.34,380,3.47,463.5,1.32,1066.05,0,2011,1
169.73,19.31,380,2.74,405.9,1.3,933.57,0,2011,1
169.74,19.16,380,2.23,382.3,1.29,879.29,0,2011,1
169.75,19,380,2.84,297.1,1.27,683.33,0,2011,1
169.76,18.86,380,2.49,256.4,1.26,589.72,0,2011,1
169.77,18.52,380,2.13,200.4,1.22,460.92,0,2011,1
169.78,18.04,380,2.48,128.2,1.16,294.86,0,2011,1
169.79,17.42,380,1.63,78.96,1.08,181.61,0,2011,1
169.8,16.79,380,1.58,31.28,1.02,71.94,0,2011,1
169.81,16.19,380,1.58,13.1,0.95,30.13,0,2011,1
169.82,15.74,380,1.72,3.01,0.92,6.92,0,2011,1
169.83,15.56,380,1.76,0.82,0.91,1.88,0,2011,1
169.84,15.35,380,1.43,0,0.9,0,0,2011,1
169.85,15.14,380,2.32,0,0.9,0,0,2011,1
169.86,14.93,380,2.48,0,0.89,0,0,2011,1
169.88,14.69,380,2.82,0,0.89,0,0,2011,1
169.89,14.55,380,3.23,0,0.92,0,0,2011,1
169.9,14.36,380,2.4,0,0.93,0,0,2011,1
169.91,14.19,380,2.94,0,0.93,0,0,2011,1
169.92,14.34,380,3.81,0,0.95,0,0,2011,1
169.93,14.24,380,3.18,0,0.93,0,0,2011,1
169.94,14.1,380,3.28,0,0.91,0,0,2011,1
169.95,14.07,380,2.99,0,0.92,0,0,2011,1
169.96,13.96,380,3.62,0,0.91,0,0,2011,1
169.97,14.02,380,3.72,0,0.92,0,0,2011,1
169.98,13.68,380,3.01,0,0.88,0,0,2011,1
169.99,13.52,380,2.84,0,0.87,0,0,2011,1
170,13.37,380,2.74,0,0.83,0,0,2011,1
170.01,13.08,380,2.1,0,0.79,0,0,2011,1
170.02,12.94,380,2.54,0,0.76,0,0,2011,1
170.03,12.93,380,3.28,0,0.74,0,0,2011,1
170.04,12.73,380,3.77,0,0.72,0,0,2011,1
170.05,12.28,380,3.65,0,0.67,0,0,2011,1
170.06,11.85,380,3.78,0,0.61,0,0,2011,1
170.07,11.7,380,4.02,0,0.58,0,0,2011,1
170.08,11.67,380,4.3,0,0.57,0,0,2011,1
170.09,11.6,380,3.42,0,0.56,0,0,2011,1
170.1,11.86,380,4.24,0,0.57,0,0,2011,1
170.11,12.15,380,4.77,0,0.58,0,0,2011,1
170.12,12.14,380,4.99,0,0.57,0,0,2011,1
170.14,11.72,380,4.67,0,0.54,0,0,2011,1
170.15,11.7,380,4.51,0,0.52,0,0,2011,1
170.16,11.24,380,3.78,0,0.48,0,0,2011,1
170.17,10.97,380,3.81,0,0.45,0,0,2011,1
170.18,11.07,380,4.22,0.45,0.45,1.04,0,2011,1
170.19,11.11,380,4.47,3.12,0.45,7.17,0,2011,1
170.2,11.04,380,4.39,8.83,0.43,20.31,0,2011,1
170.21,11.01,380,4.31,14.23,0.43,32.73,0,2011,1
170.22,10.85,380,4.1,18.7,0.41,43.01,0,2011,1
170.23,10.84,380,4.21,22.11,0.41,50.85,0,2011,1
170.24,10.85,380,3.88,25.83,0.41,59.41,0,2011,1
170.25,10.86,380,4.02,35.46,0.4,81.56,0,2011,1
170.26,10.96,380,3.91,176.7,0.4,406.41,0,2011,1
170.27,11.25,380,3.2,224.7,0.42,516.81,0,2011,1
170.28,11.44,380,2.86,271.9,0.43,625.37,0,2011,1
170.29,11.49,380,3.33,317.2,0.44,729.56,0,2011,1
170.3,11.78,380,2.48,361.5,0.46,831.45,0,2011,1
170.31,12.1,380,2.56,407.8,0.47,937.94,0,2011,1
170.32,12.34,380,2.33,457.6,0.48,1052.48,0,2011,1
170.33,12.96,380,1.48,504.8,0.51,1161.04,0,2011,1
170.34,13.41,380,1.62,552.5,0.54,1270.75,0,2011,1
170.35,13.95,380,2.06,598.6,0.57,1376.78,0,2011,1
170.36,14.83,380,0.63,642.4,0.64,1477.52,0,2011,1
170.38,15.41,380,0.85,686.3,0.68,1578.49,0,2011,1
170.39,15.42,380,1.07,725.7,0.68,1669.11,0,2011,1
170.4,15.82,380,1.13,764.5,0.71,1758.35,0,2011,1
170.41,16.09,380,1.35,796.6,0.74,1832.18,0,2011,1
170.42,16.76,380,1.17,829,0.81,1906.7,0,2011,1
170.43,16.95,380,1.52,851,0.88,1957.3,0,2011,1
170.44,17.34,380,1.4,874,0.96,2010.2,0,2011,1
170.45,17.96,380,0.9,915,1.09,2104.5,0,2011,1
170.46,18.24,380,1.13,931,1.11,2141.3,0,2011,1
170.47,18.82,380,0.72,953,1.21,2191.9,0,2011,1
170.48,19.22,380,1.53,969,1.3,2228.7,0,2011,1
170.49,19.12,380,2.31,980,1.29,2254,0,2011,1
170.5,19.85,380,1.16,986,1.35,2267.8,0,2011,1
170.51,19.82,380,1.74,992,1.37,2281.6,0,2011,1
170.52,20.07,380,2.1,992,1.4,2281.6,0,2011,1
170.53,20.23,380,2.27,994,1.39,2286.2,0,2011,1
170.54,20.03,380,2.01,988,1.39,2272.4,0,2011,1
170.55,20.4,380,1.61,980,1.43,2254,0,2011,1
170.56,20.5,380,1.98,970,1.48,2231,0,2011,1
170.57,20.57,380,1.53,957,1.32,2201.1,0,2011,1
170.58,20.53,380,1.47,942,1.3,2166.6,0,2011,1
170.59,20.97,380,1.49,927,1.42,2132.1,0,2011,1
170.6,20.66,380,1.99,902,1.34,2074.6,0,2011,1
170.61,20.69,380,1.91,875,1.18,2012.5,0,2011,1
170.62,20.43,380,1.49,845,1.06,1943.5,0,2011,1
170.64,20.66,380,1.63,814,1.13,1872.2,0,2011,1
170.65,20.76,380,1.57,776.2,1.19,1785.26,0,2011,1
170.66,20.48,380,2.69,740.3,1.15,1702.69,0,2011,1
170.67,21.09,380,2.07,701,1.31,1612.3,0,2011,1
170.68,20.96,380,1.95,659.2,1.21,1516.16,0,2011,1
170.69,19.94,380,2.2,610.1,0.87,1403.23,0,2011,1
170.7,19.85,380,2.33,561.6,0.81,1291.68,0,2011,1
170.71,20.13,380,1.94,512.5,0.84,1178.75,0,2011,1
170.72,20.35,380,1.36,464.1,0.87,1067.43,0,2011,1
170.73,20.28,380,1.61,414.6,0.76,953.58,0,2011,1
170.74,19.54,380,2.56,368,0.81,846.4,0,2011,1
170.75,20.14,380,3.38,320.5,1.17,737.15,0,2011,1
170.76,20.52,380,2.3,270.7,1.23,622.61,0,2011,1
170.77,19.4,380,3.41,223.6,0.9,514.28,0,2011,1
170.78,18.01,380,4.04,175.1,0.59,402.73,0,2011,1
170.79,16.25,380,4.19,119.1,0.27,273.93,0,2011,1
170.8,16.44,380,4.05,68.45,0.33,157.44,0,2011,1
170.81,16.49,380,3.75,18.49,0.42,42.53,0,2011,1
170.82,17.42,380,3.72,2.79,0.66,6.42,0,2011,1
170.83,17.95,380,3.71,0.47,0.79,1.09,0,2011,1
170.84,18.54,380,3.32,0,0.9,0,0,2011,1
170.85,19.53,380,2.41,0,1.21,0,0,2011,1
170.86,20.03,380,1.81,0,1.35,0,0,2011,1
170.88,20.05,380,1.98,0,1.37,0,0,2011,1
170.89,19.76,380,2.68,0,1.26,0,0,2011,1
170.9,19.94,380,2.25,0,1.33,0,0,2011,1
170.91,19.83,380,2.08,0,1.3,0,0,2011,1
170.92,19.66,380,2.13,0,1.26,0,0,2011,1
170.93,19.17,380,3.03,0,1.09,0,0,2011,1
170.94,19.23,380,2.83,0,1.13,0,0,2011,1
170.95,19.45,380,2.61,0,1.18,0,0,2011,1
170.96,18.92,380,3.29,0,0.98,0,0,2011,1
170.97,18.78,380,2.46,0,0.98,0,0,2011,1
170.98,18.73,380,2.27,0,0.98,0,0,2011,1
170.99,18.62,380,2.48,0,0.93,0,0,2011,1
171,18.43,380,3.11,0,0.85,0,0,2011,1
171.01,18.37,380,3.76,0,0.79,0,0,2011,1
171.02,17.96,380,4.67,0,0.65,0,0,2011,1
171.03,17.99,380,4.69,0,0.7,0,0,2011,1
171.04,17.81,380,5.23,0,0.67,0,0,2011,1
171.05,16.56,380,5.36,0,0.44,0,0,2011,1
171.06,16.76,380,4.34,0,0.53,0,0,2011,1
171.07,18.14,380,4.02,0,0.86,0,0,2011,1
171.08,18.75,380,3.01,0,1.03,0,0,2011,1
171.09,18.92,380,3.19,0,1.1,0,0,2011,1
171.1,19.24,380,2.66,0,1.2,0,0,2011,1
171.11,19.52,380,2.64,0,1.28,0,0,2011,1
171.12,19.32,380,2.15,0,1.24,0,0,2011,1
171.14,19.1,380,2.82,0,1.16,0,0,2011,1
171.15,19.01,380,2.68,0,1.13,0,0,2011,1
171.16,19.04,380,2.63,0,1.13,0,0,2011,1
171.17,19,380,2.09,0,1.14,0,0,2011,1
171.18,18.76,380,1.44,0.88,1.14,2.03,0,2011,1
171.19,19.18,380,2.09,4.66,1.24,10.72,0,2011,1
171.2,18.6,380,3.23,11,0.92,25.3,0,2011,1
171.21,18.01,380,4.43,16.22,0.62,37.31,0,2011,1
171.22,18.16,380,4.37,20.82,0.66,47.89,0,2011,1
171.23,18.41,380,4.01,24.98,0.65,57.45,0,2011,1
171.24,17.75,380,4.33,28.83,0.42,66.31,0,2011,1
171.25,17.78,380,4.29,35.47,0.46,81.58,0,2011,1
171.26,18.54,380,4.5,176.8,0.7,406.64,0,2011,1
171.27,18.82,380,4.28,225.1,0.79,517.73,0,2011,1
171.28,19.54,380,2.54,272.4,0.93,626.52,0,2011,1
171.29,19.25,380,2.2,318.8,0.72,733.24,0,2011,1
171.3,19.33,380,1.74,364.9,0.74,839.27,0,2011,1
171.31,19.92,380,0.36,412.4,0.83,948.52,0,2011,1
171.32,20.16,380,0.57,458.3,0.88,1054.09,0,2011,1
171.33,19.82,380,0.86,503.1,0.67,1157.13,0,2011,1
171.34,19.68,380,0.79,548.7,0.59,1262.01,0,2011,1
171.35,19.39,380,1.28,592.6,0.55,1362.98,0,2011,1
171.36,19.36,380,0.91,631.3,0.53,1451.99,0,2011,1
171.38,19.76,380,1.03,673,0.53,1547.9,0,2011,1
171.39,19.33,380,1.15,714.3,0.46,1642.89,0,2011,1
171.4,18.78,380,1.55,713.8,0.4,1641.74,0,2011,1
171.41,18.7,380,1.23,699.2,0.39,1608.16,0,2011,1
171.42,18.4,380,1.61,765.9,0.35,1761.57,0,2011,1
171.43,18.59,380,1.92,844,0.36,1941.2,0,2011,1
171.44,18.41,380,2.32,581.5,0.31,1337.45,0,2011,1
171.45,18.12,380,2.34,591.2,0.28,1359.76,0,2011,1
171.46,18.42,380,2.27,788.4,0.31,1813.32,0,2011,1
171.47,19.04,380,2.21,878,0.37,2019.4,0,2011,1
171.48,19.48,380,2.74,972,0.42,2235.6,0,2011,1
171.49,19.68,380,2.18,962,0.46,2212.6,0,2011,1
171.5,19.94,380,2.46,970,0.55,2231,0,2011,1
171.51,20.6,380,1.59,975,0.63,2242.5,0,2011,1
171.52,20.52,380,2.41,977,0.61,2247.1,0,2011,1
171.53,20.87,380,2.92,976,0.65,2244.8,0,2011,1
171.54,20.83,380,3.19,970,0.62,2231,0,2011,1
171.55,21.52,380,2.29,964,0.71,2217.2,0,2011,1
171.56,21.52,380,2.34,955,0.69,2196.5,0,2011,1
171.57,21.76,380,2.17,942,0.72,2166.6,0,2011,1
171.58,21.58,380,2.54,927,0.7,2132.1,0,2011,1
171.59,22.12,380,2.37,906,0.76,2083.8,0,2011,1
171.6,22.75,380,1.65,884,0.84,2033.2,0,2011,1
171.61,23.14,380,1.37,858,0.89,1973.4,0,2011,1
171.62,23.22,380,1.65,829,0.9,1906.7,0,2011,1
171.64,22.86,380,1.93,795.9,0.82,1830.57,0,2011,1
171.65,23.74,380,1.14,762,0.97,1752.6,0,2011,1
171.66,24.46,380,1.11,726.6,1.1,1671.18,0,2011,1
171.67,24.07,380,1.48,689.9,1.08,1586.77,0,2011,1
171.68,23.78,380,2.25,649.3,1.03,1493.39,0,2011,1
171.69,23.3,380,2.11,613.5,0.97,1411.05,0,2011,1
171.7,23.25,380,2.12,580.3,1,1334.69,0,2011,1
171.71,23.26,380,1.96,536,0.97,1232.8,0,2011,1
171.72,22.13,380,2.94,254.7,0.81,585.81,0,2011,1
171.73,21.92,380,3.39,180.9,0.94,416.07,0,2011,1
171.74,21.26,380,3.73,158.4,0.82,364.32,0,2011,1
171.75,21.21,380,3.91,124.2,0.89,285.66,0,2011,1
171.76,21.55,380,3.81,130.1,1.04,299.23,0,2011,1
171.77,22.13,380,3.3,103.6,1.23,238.28,0,2011,1
171.78,21.85,380,3.83,74.65,1.19,171.69,0,2011,1
171.79,22.26,380,3.59,64.56,1.31,148.49,0,2011,1
171.8,22.07,380,4.08,75.24,1.21,173.05,0,2011,1
171.81,21,380,4.67,22.19,0.97,51.04,0,2011,1
171.82,21.19,380,4.2,5.93,1.08,13.63,0,2011,1
171.83,20.55,380,4.92,0.45,0.9,1.04,0,2011,1
171.84,19.32,380,5.59,0,0.67,0,0,2011,1
171.85,19.64,380,5.08,0,0.72,0,0,2011,1
171.86,19.79,380,5.03,0,0.74,0,0,2011,1
171.88,20.77,380,4.51,0,0.91,0,0,2011,1
171.89,20.32,380,5.09,0,0.79,0,0,2011,1
171.9,20.69,380,4.98,0,0.83,0,0,2011,1
171.91,20.62,380,5.16,0,0.8,0,0,2011,1
171.92,20.56,380,5.21,0,0.83,0,0,2011,1
171.93,20.55,380,5.23,0,0.87,0,0,2011,1
171.94,19.79,380,5.74,0,0.79,0,0,2011,1
171.95,19.53,380,5.69,0,0.86,0,0,2011,1
171.96,19.58,380,5.36,0,1.01,0,0,2011,1
171.97,19.2,380,5.09,0,1,0,0,2011,1
171.98,18.94,380,4.65,0,1.03,0,0,2011,1
171.99,18.56,380,3.58,0,0.96,0,0,2011,1
172,18.39,380,3.57,0,0.98,0,0,2011,1
172.01,18.43,380,3.44,0,1.03,0,0,2011,1
172.02,18.35,380,3.44,0,1.01,0,0,2011,1
172.03,18.42,380,3.24,0,1.05,0,0,2011,1
172.04,18.39,380,3.02,0,1.07,0,0,2011,1
172.05,18.49,380,2.31,0,1.1,0,0,2011,1
172.06,18.23,380,2.16,0,1.06,0,0,2011,1
172.07,18.41,380,1.96,0,1.12,0,0,2011,1
172.08,18.46,380,1.5,0,1.16,0,0,2011,1
172.09,18.34,380,1.54,0,1.15,0,0,2011,1
172.1,18.28,380,1.82,0,1.17,0,0,2011,1
172.11,18.27,380,1.77,0,1.18,0,0,2011,1
172.12,18.56,380,2.56,0,1.23,0,0,2011,1
172.14,18.75,380,3.27,0,1.26,0,0,2011,1
172.15,18.86,380,2.87,0,1.3,0,0,2011,1
172.16,18.82,380,2.94,0,1.3,0,0,2011,1
172.17,18.67,380,3.52,0,1.27,0,0,2011,1
172.18,18.71,380,3.29,0.54,1.3,1.24,0,2011,1
172.19,18.73,380,3,3.09,1.31,7.11,0,2011,1
172.2,18.83,380,2.88,9.9,1.35,22.77,0,2011,1
172.21,18.93,380,3,18.34,1.4,42.18,0,2011,1
172.22,18.93,380,3.16,26.51,1.42,60.97,0,2011,1
172.23,19.23,380,3.19,31.66,1.49,72.82,0,2011,1
172.24,19.24,380,3.69,37.51,1.48,86.27,0,2011,1
172.25,19.33,380,3.7,43.99,1.44,101.18,0,2011,1
172.26,19.6,380,3.77,163.6,1.45,376.28,0,2011,1
172.27,19.48,380,3.9,212.7,1.4,489.21,0,2011,1
172.28,19.56,380,4.21,260.1,1.39,598.23,0,2011,1
172.29,19.93,380,3.62,302.9,1.4,696.67,0,2011,1
172.3,19.94,380,3.31,349.5,1.26,803.85,0,2011,1
172.31,20.06,380,2.96,394.3,1.12,906.89,0,2011,1
172.32,20.25,380,3.77,438.8,1.09,1009.24,0,2011,1
172.33,20.8,380,2.8,483.5,1.14,1112.05,0,2011,1
172.34,21.57,380,1.79,529.6,1.27,1218.08,0,2011,1
172.35,21.92,380,2.07,575.4,1.3,1323.42,0,2011,1
172.36,22.04,380,2.11,618.7,1.28,1423.01,0,2011,1
172.38,22.47,380,1.77,659.9,1.27,1517.77,0,2011,1
172.39,22.65,380,1.92,699.9,1.32,1609.77,0,2011,1
172.4,23.05,380,1.26,739,1.25,1699.7,0,2011,1
172.41,23.28,380,1.6,774.3,1.26,1780.89,0,2011,1
172.42,22.92,380,1.51,805,1.16,1851.5,0,2011,1
172.43,22.85,380,1.68,834,1.1,1918.2,0,2011,1
172.44,23.14,380,1.22,863,1.13,1984.9,0,2011,1
172.45,23.4,380,1.02,887,1.13,2040.1,0,2011,1
172.46,23.64,380,1.6,909,1.2,2090.7,0,2011,1
172.47,23.7,380,1.85,926,1.28,2129.8,0,2011,1
172.48,23.64,380,1.89,941,1.32,2164.3,0,2011,1
172.49,23.88,380,1.35,950,1.35,2185,0,2011,1
172.5,24.19,380,1.65,961,1.41,2210.3,0,2011,1
172.51,24.29,380,1.97,979,1.45,2251.7,0,2011,1
172.52,24.63,380,1.4,983,1.56,2260.9,0,2011,1
172.53,24.46,380,1.57,979,1.5,2251.7,0,2011,1
172.54,24.04,380,1.7,780.4,1.45,1794.92,0,2011,1
172.55,24.05,380,1.73,879,1.46,2021.7,0,2011,1
172.56,23.81,380,2.17,832,1.4,1913.6,0,2011,1
172.57,23.29,380,1.68,722.7,1.26,1662.21,0,2011,1
172.58,23.36,380,1.43,732.5,1.24,1684.75,0,2011,1
172.59,23.24,380,1.9,657.3,1.3,1511.79,0,2011,1
172.6,23.91,380,2.12,1009,1.41,2320.7,0,2011,1
172.61,24.17,380,2.43,812,1.45,1867.6,0,2011,1
172.62,23.23,380,2.08,549.9,1.29,1264.77,0,2011,1
172.64,23,380,1.53,575.1,1.18,1322.73,0,2011,1
172.65,22.11,380,1.85,472.4,1,1086.52,0,2011,1
172.66,21.88,380,1.54,465.4,1.01,1070.42,0,2011,1
172.67,21.68,380,1.2,341.5,1.13,785.45,0,2011,1
172.68,21.72,380,1.23,336.5,1.23,773.95,0,2011,1
172.69,22.13,380,1.17,455.4,1.29,1047.42,0,2011,1
172.7,22.42,380,1.46,357.4,1.3,822.02,0,2011,1
172.71,22.1,380,0.93,222.1,1.2,510.83,0,2011,1
172.72,21.48,380,0.68,173.8,1.07,399.74,0,2011,1
172.73,21.38,380,1.07,163.7,1.25,376.51,0,2011,1
172.74,21.42,380,0.99,122.5,1.37,281.75,0,2011,1
172.75,21.2,380,1.49,221.8,1.33,510.14,0,2011,1
172.76,21.95,380,0.97,258.1,1.39,593.63,0,2011,1
172.77,21.49,380,1.25,159.6,1.4,367.08,0,2011,1
172.78,21,380,1.79,105.8,1.4,243.34,0,2011,1
172.79,19.93,380,2.41,54.6,1.32,125.58,0,2011,1
172.8,19.33,380,3.02,29.68,1.28,68.26,0,2011,1
172.81,19.23,380,3.09,9.69,1.29,22.29,0,2011,1
172.82,18.81,380,3.82,0.86,1.24,1.98,0,2011,1
172.83,18.99,380,4.44,0,1.3,0,0,2011,1
172.84,19.11,380,3.48,0,1.31,0,0,2011,1
172.85,19.29,380,3.9,0,1.33,0,0,2011,1
172.86,19.5,380,4.3,0,1.34,0,0,2011,1
172.88,19.18,380,4.79,0,1.32,0,0,2011,1
172.89,18.69,380,4.9,0,1.3,0,0,2011,1
172.9,18.73,380,5.19,0,1.3,0,0,2011,1
172.91,18.37,380,4.48,0,1.25,0,0,2011,1
172.92,18.29,380,3.67,0,1.24,0,0,2011,1
172.93,18.45,380,4.03,0,1.23,0,0,2011,1
172.94,18.88,380,4.59,0,1.26,0,0,2011,1
172.95,19.34,380,5.16,0,1.33,0,0,2011,1
172.96,19.41,380,4.8,0,1.32,0,0,2011,1
172.97,19.68,380,4.87,0,1.35,0,0,2011,1
172.98,19.67,380,4.1,0,1.39,0,0,2011,1
172.99,19.54,380,2.68,0,1.38,0,0,2011,1
173,19.48,380,3.99,0,1.35,0,0,2011,1
173.01,19.29,380,3.26,0,1.32,0,0,2011,1
173.02,19.14,380,3.47,0,1.37,0,0,2011,1
173.03,20.19,380,3.47,0,1.52,0,0,2011,1
173.04,20.3,380,3.84,0,1.47,0,0,2011,1
173.05,21.3,380,2.49,0,1.5,0,0,2011,1
173.06,22,380,2.33,0,1.63,0,0,2011,1
173.07,20.56,380,1.79,0,1.3,0,0,2011,1
173.08,21.13,380,1.26,0,1.44,0,0,2011,1
173.09,20.94,380,1.62,0,1.45,0,0.1,2011,1
173.1,17.92,380,3.61,0,1.03,0,0,2011,1
173.11,17.35,380,2.16,0,0.92,0,0,2011,1
173.12,17.43,380,0.98,0,0.98,0,0,2011,1
173.14,17.34,380,0.72,0,0.97,0,0,2011,1
173.15,17.19,380,0.61,0,0.96,0,0,2011,1
173.16,17.15,380,0.61,0,1,0,0,2011,1
173.17,17.09,380,0.45,0,1.02,0,0,2011,1
173.18,17.21,380,0.9,0.24,1.05,0.54,0,2011,1
173.19,17.15,380,0.72,1.85,1.05,4.25,0,2011,1
173.2,17.55,380,1.21,7.39,1.13,16.99,0,2011,1
173.21,17.67,380,1.33,19.61,1.15,45.1,0,2011,1
173.22,17.75,380,1.5,32.97,1.16,75.83,0,2011,1
173.23,17.92,380,1.16,51.92,1.18,119.42,0,2011,1
173.24,18.51,380,2.09,62.19,1.26,143.04,0,2011,1
173.25,18.73,380,1.25,46.83,1.29,107.71,0,2011,1
173.26,18.56,380,1.14,67.43,1.26,155.09,0,2011,1
173.27,18.59,380,1.31,204.8,1.25,471.04,0,2011,1
173.28,18.99,380,1.18,259.3,1.29,596.39,0,2011,1
173.29,19.36,380,0.63,307.5,1.33,707.25,0,2011,1
173.3,19.57,380,0.88,355.4,1.35,817.42,0,2011,1
173.31,19.61,380,1.12,399.2,1.33,918.16,0,2011,1
173.32,19.84,380,1.06,443.3,1.35,1019.59,0,2011,1
173.33,20.08,380,1.31,490.9,1.4,1129.07,0,2011,1
173.34,20.31,380,1.6,520.5,1.45,1197.15,0,2011,1
173.35,20.51,380,1.21,582.2,1.47,1339.06,0,2011,1
173.36,20.93,380,1.09,629.3,1.52,1447.39,0,2011,1
173.38,21.14,380,1.22,671,1.53,1543.3,0,2011,1
173.39,21.01,380,1.94,711.5,1.47,1636.45,0,2011,1
173.4,21.39,380,1.74,746.8,1.47,1717.64,0,2011,1
173.41,21.61,380,1.6,782.8,1.51,1800.44,0,2011,1
173.42,21.79,380,1.32,816,1.54,1876.8,0,2011,1
173.43,21.97,380,1.92,844,1.52,1941.2,0,2011,1
173.44,22.42,380,1.54,873,1.53,2007.9,0,2011,1
173.45,22.79,380,1.27,897,1.62,2063.1,0,2011,1
173.46,23.15,380,1.55,912,1.7,2097.6,0,2011,1
